Project Name,Test-Run,Test-Case,Status,TC-Defect
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-012_[FIPS]Restrict Algorithms Exposed by Crypto Module_ECDSA P-256 is enabled with FIPS on,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-CC-002_[CC:FTA_TAB.1.1]Display Logon Banner on CLI_user defined logon banner,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-014_[FIPS]Restrict Algorithms Exposed by Crypto Module_CMAC is disabled with FIPS on,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-JAuth-003_JAuth session tickling failure handling_machine account trust key tests,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-004_[FIPS] Impliment SP 800-131A minimum key sizes_SHA1 2048-bit RSA signature generation fails when FIPS is enabled,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-CC-005_[CC:FTA_TAB.1.1]Display Logon Banner on CLI_upgrade from node with customer edited banner file,Retest,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-011_[FIPS]Restrict Algorithms Exposed by Crypto Module_ECDSA P-521 is disabled with FIPS on,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-011_Modify OpenSSH to be FIPS Compliant_scp dvm-OVC - xfer file,Blocked,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-014_Modify OpenSSH to be FIPS Compliant_ssh-keygen dsa key,Blocked,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-001_[FIPS]Restrict Algorithms Exposed by Crypto Module_AES-CFB mode is disabled with FIPS on,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-CC-005_[CC:FCS_CKM.4.1]Allow customer to wipe all private keys_CLI help syntax and formatting,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-009_[FIPS]Restrict Algorithms Exposed by Crypto Module_DSA is disabled with FIPS on,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-006_[FIPS] Impliment SP 800-131A minimum key sizes_SHA1 2048-bit RSA verify works when FIPS is enabled,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-CC-003_[CC:FTA_TAB.1.1]Display Logon Banner on CLI_upgrade from node without banner file,Retest,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-004_Migrate OpenSSL to Digital Signature Standard (DSS) FIPS 186-4_create a 4096 bit keypair with FIPS enabled,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-002_[FIPS] Impliment SP 800-131A minimum key sizes_1024-bit RSA signature generation fails when FIPS is enabled,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-005_[FIPS] Impliment SP 800-131A minimum key sizes_SHA1 256-bit ECDSA signature generation fails when FIPS is enabled,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-003_Migrate OpenSSL to Digital Signature Standard (DSS) FIPS 186-4_create a 1024 bit keypair with FIPS enabled,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-009_Modify OpenSSH to be FIPS Compliant_sftp dvm-OVC - xfer file,Blocked,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-007_[FIPS]Restrict Algorithms Exposed by Crypto Module_DES-ECB mode is disabled with FIPS on,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-005_Migrate OpenSSL to Digital Signature Standard (DSS) FIPS 186-4_create a 2048 bit keypair with small exponent,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-005_[FIPS]Restrict Algorithms Exposed by Crypto Module_DES-CFB mode is disabled with FIPS on,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-002_Migrate OpenSSL to Digital Signature Standard (DSS) FIPS 186-4_create a 3072 bit keypair with FIPS enabled,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-CC-007_[CC:FCS_CKM.4.1]Allow customer to wipe all private keys_the command can be run as Emergency Access user svtcli,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-JAuth-002_JAuth session tickling failure handling_machine account session ticking,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-001_Migrate OpenSSL to Digital Signature Standard (DSS) FIPS 186-4_create a 2048 bit keypair with FIPS enabled,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-003_[FIPS]Restrict Algorithms Exposed by Crypto Module_3DES-CFB mode is disabled with FIPS on,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-005_FIPS Mode Command Line_dsv-fipsmode on/off on Java (Bouncy Castle),Blocked,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-004_[FIPS]Restrict Algorithms Exposed by Crypto Module_3DES-OFB mode is disabled with FIPS on,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-CC-002_[CC:FCS_CKM.4.1]Allow customer to wipe all private keys_wipe VASA key,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-CC-006_[CC:FCS_CKM.4.1]Allow customer to wipe all private keys_CLI is documented,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-FIPS-006_[FIPS]Restrict Algorithms Exposed by Crypto Module_DES-OFB mode is disabled with FIPS on,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-CC-004_[CC:FTA_TAB.1.1]Display Logon Banner on CLI_upgrade from node with default banner file,Retest,NA
OmniStack,PSI 8 Sprint 4 Security,Security-Kerberos-004-Termination of Kerberos OVC Sessions-forced logout,Blocked,NA
OmniStack,PSI 8 Sprint 4 Security,Security-JAuth-004_JAuth session tickling failure handling_machine account ref count,Passed,NA
OmniStack,PSI 8 Sprint 4 Security,Security-CC-001_[CC:FCS_CKM.4.1]Allow customer to wipe all private keys_wipe REST key,Passed,NA
OmniStack,REST API - PSI 15 Sprint 1,TestCfgDBSnapshot,Untested,NA
OmniStack,REST API - PSI 15 Sprint 1,TestVirtualMachines,Failed,
OmniStack,REST API - PSI 15 Sprint 1,TestVirtualMachines,Failed,
OmniStack,REST API - PSI 15 Sprint 1,TestClusters,Passed,NA
OmniStack,REST API - PSI 15 Sprint 1,TestOAuthTokenGrant,Passed,NA
OmniStack,REST API - PSI 15 Sprint 1,TestMVADeploy,Untested,NA
OmniStack,REST API - PSI 15 Sprint 1,TestSvtTransactions,Untested,NA
OmniStack,REST API - PSI 15 Sprint 1,TestDatastores,Passed,NA
OmniStack,REST API - PSI 15 Sprint 1,TestPolicies,Passed,NA
OmniStack,REST API - PSI 15 Sprint 1,TestCertificates,Passed,NA
OmniStack,REST API - PSI 15 Sprint 1,TestClusterGroups,Passed,NA
OmniStack,REST API - PSI 15 Sprint 1,TestHosts,Passed,NA
OmniStack,REST API - PSI 15 Sprint 1,TestBackups,Failed,
OmniStack,REST API - PSI 15 Sprint 1,TestBackups,Failed,
OmniStack,REST API - PSI 15 Sprint 1,TestRestApiVersion,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Verify SimpliVity Clone,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Verify all CLI/GUI show commands,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Guest VM's remain accessible after SVA failure (max-node),Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Create Max Datastores per Datacenter,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Perform Max Concurrent Local Backups,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Deploy Max vCenters / Federation,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Guest VM's remain accessible after Zone failure (4-node),Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Verify SimpliVity Move,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Create a Rule with the Min Backup Interval,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Perform Max Concurrent Local Restores,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Perform Max Concurrent Clones,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Guest VM's remain accessible after SVA failure (2-node),Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Generated maximum IOPS,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Perform Max Concurrent Remote Restores,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Verify support capture generation across all SVAs in Scale-Out Federation,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Verify Guest VM's with Minimum Backup interval are successful (1-node),Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Perform Max Concurrent Inbound & Outbound Backups,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Additional Guest VM's can be deployed when high number of Guest VM's already running with IO,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Verify Backup Size Calculation Window at Scale,Passed,NA
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Verify Guest VM's with Minimum Backup interval are successful (Max-node),Failed,OMNI-31896
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Verify Guest VM's with Minimum Backup interval are successful (Max-node),Failed,
OmniStack,PSI 9 Sprint 4 Scalability Test Cases (Team Lego),Create Max Datastores / Federation,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 22,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 21,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 3,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 12,Untested,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 16,Untested,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 5,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test case 10,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 9,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 2,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 20,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test case 15,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 8,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 6,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test case 11,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test case 12,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 7,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 18,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 11,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test case 13,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 1,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 13,Untested,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 19,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 10,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 4,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test case 14,Passed,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 15,Untested,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 17,Untested,NA
OmniStack,"RapidDR 2.5  Test end to end Create recovery configuration, Failover, Failback and Failover Test , Failback Test",Test Case 14,Passed,NA
OmniStack,Security - PSI11 Sprint 3,OMNI-25779-User ssh gets created but ssh-keygen fails to create SSH keys,Passed,NA
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_001-Security-JAuth-Assign-Normalized-Username_LocalAdministrator,Passed,NA
OmniStack,Security - PSI11 Sprint 3,OMNI-25779-Max length username 32 bytes,Passed,NA
OmniStack,Security - PSI11 Sprint 3,OMNI-25779-ssh into an OVC as “test1” – verify home dir gets created and can save or copy a file to it,Passed,NA
OmniStack,Security - PSI11 Sprint 3,OMNI-25779-ssh into an OVC as “administrator@vsphere.local” – verify home dir gets created and can save or copy a file to it (normalized name = administrator@vsphere),Passed,NA
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_002-Security-JAuth-Assign-Normalized-Username_DomainBackslashAdministrator,Passed,NA
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Failed,
OmniStack,Security - PSI11 Sprint 3,OMNI-25779-ssh into an OVC as “administrator” and verify home dir gets created and can save or copy a file to it,Passed,NA
OmniStack,Security - PSI11 Sprint 3,OMNI-28554_003-Security-JAuth-Assign-Normalized-Username_Administrator@Domain,Passed,NA
OmniStack,PSI 9 Sprint 2 Deployment,OMNI-23165:Deployment:CLI Manifest:v3.7.1-TDS.002,Passed,NA
OmniStack,PSI 9 Sprint 2 Deployment,OMNI-23165:Deployment:CLI Manifest:v3.7.1-TDS.003,Passed,NA
OmniStack,PSI 9 Sprint 2 Deployment,OMNI-23165:Deployment:CLI Manifest:v3.7.1-TDS.004,Passed,NA
OmniStack,PSI 9 Sprint 2 Deployment,OMNI-23165:Deployment:CLI Manifest:v3.7.1-TDS.001,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,SimpliVity-v1.0-DatastoreFailover-TCS.300.4715,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,SimpliVity-v1.0-DatastoreFailover-TCS.300.4711,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Web-GUI-TCS.911.3007,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Clean-Shutdown-TCS.1000.5110,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,IPMgmtChange-TCS-300.3707,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Web-GUI-TCS.911.3005,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Web-GUI-TCS.908.3036,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,SimpliVity-v1.0-DatastoreFailover-TCS.300.4706,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,IPMgmtChange-TCS-300.3702,Failed,OMNI-28577
OmniStack,PSI 8 U1 Regression - P0 test cases,SimpliVity-v2.2-Deployment-Manager-Phase2-TDS.100.200.2048,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,IPMgmtChange-TCS-300.3709,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,HIM-1373-UpgradeManager:Upgrade Multiple Datacenters-v3.5-TDS.001,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,IPMgmtChange-TCS-300.3701,Failed,OMNI-28577
OmniStack,PSI 8 U1 Regression - P0 test cases,IPMgmtChange-TCS-300.3701,Failed,
OmniStack,PSI 8 U1 Regression - P0 test cases,IPMgmtChange-TCS-300.3701,Failed,OMNI-28399
OmniStack,PSI 8 U1 Regression - P0 test cases,HIM-989-UpgradeManager:Upgrade Single Datacenter-v3.5-TDS.001,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Clean-Shutdown-TCS.1000.5104,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Clean-Shutdown-TCS.1000.5101,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Clean-Shutdown-TCS.1000.5103,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,SimpliVity-v2.2-Deployment-Manager-Phase2-TDS.100.200.4010,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Web-GUI-TCS.911.3004,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,IPMgmtChange-TCS-300.3704,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Web-GUI-TCS.903.3052,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,IPMgmtChange-TCS-300.3703,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,IPMgmtChange-TCS-300.3706,Blocked,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Web-GUI-TCS.903.3051,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Clean Shutdown-TCS.1000.5108,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Web-GUI-TCS.911.3003,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Clean Shutdown-TCS.1000.5109,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Clean Shutdown-TCS.1000.5113,Failed,OMNI-28578
OmniStack,PSI 8 U1 Regression - P0 test cases,IPMgmtChange-TCS-300.3724,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,SimpliVity-v2.2-Deployment-Manager-Phase2-TDS.100.200.4013,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Web-GUI-TCS.911.3008,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,IPMgmtChange-TCS-300.3710,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,IPMgmtChange-TCS-300.3708,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,SimpliVity-v2.2-Deployment-Manager-Phase2-TDS.100.200.2043,Passed,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Clean-Shutdown-TCS.1000.5107,Failed,OMNI-28404
OmniStack,PSI 8 U1 Regression - P0 test cases,IPMgmtChange-TCS-300.3705,Blocked,NA
OmniStack,PSI 8 U1 Regression - P0 test cases,Clean Shutdown-TCS.1000.5105,Passed,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Arbiter install,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Deployment Manager Install,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Manual SVA only Upgrade using Upgrade Manager,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Post Deplyment - Check SVTCLI Login & ability to gather support capture,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,After Upgrade ::Login and support capture check with 2+0 rig,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,After Upgrade ::Check OVC Version with 2+0 rig,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Post ESXi Upgrade - Check OVC version,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Perform  vault conversion after upgrade and verify basic HPE Simplivity supported functionality,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Manual ESXi+SVA Upgrade using Upgrade Manager,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,WebUI Plugin install,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,After Upgrade :: Basic Functionality Check with 2+1 Rig,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Post ESXi Upgrade - Check SVTCLI Login & ability to gather support capture,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,ESX Upgrade USB,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Deployment Manager is able to do a green deploy using supported version of the Esxi (5.5/6.0).,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Manual Upgrade using C# Client (From Senna to Andes 8 and  Andes 10 ),Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Final Kit Contents Validation,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,"Manual ""ESXi only"" Upgrade using Upgrade Manager after upgrading arbiter and Web Client plugin",Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,"Manual ""ESXi only"" Upgrade using Upgrade Manager without upgrading arbiter and Web Client plugin",Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Manual Upgrade (Using SVTCLI commands),Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Post Deployment - Check OVC version,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Post Deployment - Check basic SVT functionality,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Manual ESXi+SVA Upgrade using Upgrade Manager 2+!,Untested,NA
OmniStack,End Game Testing(PSI14-Kit#10)- Team Spartan,Post ESXi Upgrade - Check basic SVT functionality,Untested,NA
OmniStack,PSI7 Sprint 2 SRE - 2nd Half of the Sprint (Team Kragle),Run SRE with Stress,Failed,
OmniStack,PSI7 Sprint 2 SRE - 2nd Half of the Sprint (Team Kragle),Run SRE with No stress,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 1,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 6,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 3,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 10,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 19,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 31,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 22,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 8,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 23,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 24,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 25,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 26,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 15,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 9,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 11,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 32,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 12,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 7,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 13,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 28,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 17,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 29,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 18,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 5,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 16,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 4,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 27,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 20,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 14,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 2,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 21,Passed,NA
OmniStack,RapidDR PSI14 Sprint 1,Test case 30,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),File-Level-Restore-TCS.300.7518,Passed,NA
